flight_id,origin,scheduled_arrival,actual_arrival,airline,status,aircraft_type,departure_delay,arrival_delay,route_distance,query_time,forecast_type,start_time,end_time,winds_symbol,winds_direction,winds_speed,winds_units,visibility,visibility_symbol,significant_weather,turbulence_layers,icing_layers,barometric_pressure,clouds_coverage,clouds_altitude,timestamp,temp_c,dewpoint_c,wind_speed_kt,wind_direction,visibility_mi,altimeter_inhg,flight_category,humidity,cloud_base,cloud_coverage
UAL717-1746761270-fa-198p,San Francisco Int'l,2025-05-11 20:15:00+00:00,2025-05-11 20:18:14+00:00,UAL,Arrived / Gate Arrival,B789 ,-300,-120,2415,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
VTE3903-1746774439-airline-1951p,Plattsburgh Intl,2025-05-11 20:10:00+00:00,2025-05-11 20:19:46+00:00,VTE,Arrived / Gate Arrival,E135 ,0,540,445,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
VTE3903-1746774439-airline-1951p,Plattsburgh Intl,2025-05-11 20:10:00+00:00,2025-05-11 20:19:46+00:00,VTE,Arrived / Gate Arrival,E135 ,0,540,445,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
VTE3903-1746774439-airline-1951p,Plattsburgh Intl,2025-05-11 20:10:00+00:00,2025-05-11 20:19:46+00:00,VTE,Arrived / Gate Arrival,E135 ,0,540,445,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
VTE3903-1746774439-airline-1951p,Plattsburgh Intl,2025-05-11 20:10:00+00:00,2025-05-11 20:19:46+00:00,VTE,Arrived / Gate Arrival,E135 ,0,540,445,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL2250-1746777805-airline-1141p,San Antonio Intl,2025-05-11 20:26:00+00:00,2025-05-11 20:20:24+00:00,UAL,Arrived / Gate Arrival,B739 ,-240,240,1362,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL2250-1746777805-airline-1141p,San Antonio Intl,2025-05-11 20:26:00+00:00,2025-05-11 20:20:24+00:00,UAL,Arrived / Gate Arrival,B739 ,-240,240,1362,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL2250-1746777805-airline-1141p,San Antonio Intl,2025-05-11 20:26:00+00:00,2025-05-11 20:20:24+00:00,UAL,Arrived / Gate Arrival,B739 ,-240,240,1362,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL2250-1746777805-airline-1141p,San Antonio Intl,2025-05-11 20:26:00+00:00,2025-05-11 20:20:24+00:00,UAL,Arrived / Gate Arrival,B739 ,-240,240,1362,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL2337-1746777805-airline-1254p,Chicago O'Hare Intl,2025-05-11 20:09:00+00:00,2025-05-11 20:21:00+00:00,UAL,Arrived / Gate Arrival,B739 ,60,-120,588,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL2337-1746777805-airline-1254p,Chicago O'Hare Intl,2025-05-11 20:09:00+00:00,2025-05-11 20:21:00+00:00,UAL,Arrived / Gate Arrival,B739 ,60,-120,588,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL2337-1746777805-airline-1254p,Chicago O'Hare Intl,2025-05-11 20:09:00+00:00,2025-05-11 20:21:00+00:00,UAL,Arrived / Gate Arrival,B739 ,60,-120,588,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL2337-1746777805-airline-1254p,Chicago O'Hare Intl,2025-05-11 20:09:00+00:00,2025-05-11 20:21:00+00:00,UAL,Arrived / Gate Arrival,B739 ,60,-120,588,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL2268-1746777805-airline-1163p,Phoenix Sky Harbor Intl,2025-05-11 20:06:00+00:00,2025-05-11 20:23:00+00:00,UAL,Arrived / Gate Arrival,B38M ,-240,1200,1954,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL2268-1746777805-airline-1163p,Phoenix Sky Harbor Intl,2025-05-11 20:06:00+00:00,2025-05-11 20:23:00+00:00,UAL,Arrived / Gate Arrival,B38M ,-240,1200,1954,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL2268-1746777805-airline-1163p,Phoenix Sky Harbor Intl,2025-05-11 20:06:00+00:00,2025-05-11 20:23:00+00:00,UAL,Arrived / Gate Arrival,B38M ,-240,1200,1954,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL2268-1746777805-airline-1163p,Phoenix Sky Harbor Intl,2025-05-11 20:06:00+00:00,2025-05-11 20:23:00+00:00,UAL,Arrived / Gate Arrival,B38M ,-240,1200,1954,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
ASH6115-1746766826-airline-841p,Kansas City Intl,2025-05-11 20:18:00+00:00,2025-05-11 20:24:45+00:00,ASH,Arrived / Gate Arrival,E75L ,-360,660,925,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
ASH6115-1746766826-airline-841p,Kansas City Intl,2025-05-11 20:18:00+00:00,2025-05-11 20:24:45+00:00,ASH,Arrived / Gate Arrival,E75L ,-360,660,925,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
ASH6115-1746766826-airline-841p,Kansas City Intl,2025-05-11 20:18:00+00:00,2025-05-11 20:24:45+00:00,ASH,Arrived / Gate Arrival,E75L ,-360,660,925,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
ASH6115-1746766826-airline-841p,Kansas City Intl,2025-05-11 20:18:00+00:00,2025-05-11 20:24:45+00:00,ASH,Arrived / Gate Arrival,E75L ,-360,660,925,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
RPA3530-1746767281-airline-1021p,Indianapolis Intl,2025-05-11 20:26:00+00:00,2025-05-11 20:24:55+00:00,RPA,Arrived / Gate Arrival,E75L ,-300,240,475,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
RPA3530-1746767281-airline-1021p,Indianapolis Intl,2025-05-11 20:26:00+00:00,2025-05-11 20:24:55+00:00,RPA,Arrived / Gate Arrival,E75L ,-300,240,475,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
RPA3530-1746767281-airline-1021p,Indianapolis Intl,2025-05-11 20:26:00+00:00,2025-05-11 20:24:55+00:00,RPA,Arrived / Gate Arrival,E75L ,-300,240,475,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
RPA3530-1746767281-airline-1021p,Indianapolis Intl,2025-05-11 20:26:00+00:00,2025-05-11 20:24:55+00:00,RPA,Arrived / Gate Arrival,E75L ,-300,240,475,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
SWA2902-1746778958-airline-1576p,Denver Intl,2025-05-11 19:39:00+00:00,2025-05-11 20:26:16+00:00,SWA,Arrived / Delayed,B38M ,1980,2460,1450,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
SWA2902-1746778958-airline-1576p,Denver Intl,2025-05-11 19:39:00+00:00,2025-05-11 20:26:16+00:00,SWA,Arrived / Delayed,B38M ,1980,2460,1450,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
SWA2902-1746778958-airline-1576p,Denver Intl,2025-05-11 19:39:00+00:00,2025-05-11 20:26:16+00:00,SWA,Arrived / Delayed,B38M ,1980,2460,1450,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
SWA2902-1746778958-airline-1576p,Denver Intl,2025-05-11 19:39:00+00:00,2025-05-11 20:26:16+00:00,SWA,Arrived / Delayed,B38M ,1980,2460,1450,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL943-1746733624-fa-2915p,General Humberto Delgado Airport,2025-05-11 19:24:00+00:00,2025-05-11 20:26:33+00:00,UAL,Arrived / Delayed,B764 ,4800,4680,3587,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL943-1746733624-fa-2915p,General Humberto Delgado Airport,2025-05-11 19:24:00+00:00,2025-05-11 20:26:33+00:00,UAL,Arrived / Delayed,B764 ,4800,4680,3587,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL943-1746733624-fa-2915p,General Humberto Delgado Airport,2025-05-11 19:24:00+00:00,2025-05-11 20:26:33+00:00,UAL,Arrived / Delayed,B764 ,4800,4680,3587,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL943-1746733624-fa-2915p,General Humberto Delgado Airport,2025-05-11 19:24:00+00:00,2025-05-11 20:26:33+00:00,UAL,Arrived / Delayed,B764 ,4800,4680,3587,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
GJS4435-1746766826-airline-748p,Cincinnati/Northern Kentucky International Airport,2025-05-11 20:18:00+00:00,2025-05-11 20:27:45+00:00,GJS,Arrived / Gate Arrival,CRJ7 ,-540,720,387,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
GJS4435-1746766826-airline-748p,Cincinnati/Northern Kentucky International Airport,2025-05-11 20:18:00+00:00,2025-05-11 20:27:45+00:00,GJS,Arrived / Gate Arrival,CRJ7 ,-540,720,387,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
GJS4435-1746766826-airline-748p,Cincinnati/Northern Kentucky International Airport,2025-05-11 20:18:00+00:00,2025-05-11 20:27:45+00:00,GJS,Arrived / Gate Arrival,CRJ7 ,-540,720,387,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
GJS4435-1746766826-airline-748p,Cincinnati/Northern Kentucky International Airport,2025-05-11 20:18:00+00:00,2025-05-11 20:27:45+00:00,GJS,Arrived / Gate Arrival,CRJ7 ,-540,720,387,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
WUP848-1746925209-sw-285p,Michael J Smith Fld,2025-05-11 19:35:00+00:00,2025-05-11 20:29:01+00:00,WUP,Arrived,B350 ,2832,3241,335,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
WUP848-1746925209-sw-285p,Michael J Smith Fld,2025-05-11 19:35:00+00:00,2025-05-11 20:29:01+00:00,WUP,Arrived,B350 ,2832,3241,335,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
WUP848-1746925209-sw-285p,Michael J Smith Fld,2025-05-11 19:35:00+00:00,2025-05-11 20:29:01+00:00,WUP,Arrived,B350 ,2832,3241,335,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
WUP848-1746925209-sw-285p,Michael J Smith Fld,2025-05-11 19:35:00+00:00,2025-05-11 20:29:01+00:00,WUP,Arrived,B350 ,2832,3241,335,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL1957-1746775624-airline-3951p,Cleveland-Hopkins Intl,2025-05-11 20:13:00+00:00,2025-05-11 20:29:29+00:00,UAL,Arrived / Gate Arrival,A319 ,-420,660,288,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL1957-1746775624-airline-3951p,Cleveland-Hopkins Intl,2025-05-11 20:13:00+00:00,2025-05-11 20:29:29+00:00,UAL,Arrived / Gate Arrival,A319 ,-420,660,288,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL1957-1746775624-airline-3951p,Cleveland-Hopkins Intl,2025-05-11 20:13:00+00:00,2025-05-11 20:29:29+00:00,UAL,Arrived / Gate Arrival,A319 ,-420,660,288,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL1957-1746775624-airline-3951p,Cleveland-Hopkins Intl,2025-05-11 20:13:00+00:00,2025-05-11 20:29:29+00:00,UAL,Arrived / Gate Arrival,A319 ,-420,660,288,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
SKW3580-1746770995-airline-1552p,Detroit Metro Wayne Co,2025-05-11 20:16:00+00:00,2025-05-11 20:30:00+00:00,SKW,Arrived / Gate Arrival,CRJ9 ,-300,-720,383,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
SKW3580-1746770995-airline-1552p,Detroit Metro Wayne Co,2025-05-11 20:16:00+00:00,2025-05-11 20:30:00+00:00,SKW,Arrived / Gate Arrival,CRJ9 ,-300,-720,383,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
SKW3580-1746770995-airline-1552p,Detroit Metro Wayne Co,2025-05-11 20:16:00+00:00,2025-05-11 20:30:00+00:00,SKW,Arrived / Gate Arrival,CRJ9 ,-300,-720,383,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
SKW3580-1746770995-airline-1552p,Detroit Metro Wayne Co,2025-05-11 20:16:00+00:00,2025-05-11 20:30:00+00:00,SKW,Arrived / Gate Arrival,CRJ9 ,-300,-720,383,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
EJA479-1746927020-sw-617p,James M Cox Dayton Intl,2025-05-11 20:36:00+00:00,2025-05-11 20:30:44+00:00,EJA,Arrived,E55P ,-1800,-316,367,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
EJA479-1746927020-sw-617p,James M Cox Dayton Intl,2025-05-11 20:36:00+00:00,2025-05-11 20:30:44+00:00,EJA,Arrived,E55P ,-1800,-316,367,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
EJA479-1746927020-sw-617p,James M Cox Dayton Intl,2025-05-11 20:36:00+00:00,2025-05-11 20:30:44+00:00,EJA,Arrived,E55P ,-1800,-316,367,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
EJA479-1746927020-sw-617p,James M Cox Dayton Intl,2025-05-11 20:36:00+00:00,2025-05-11 20:30:44+00:00,EJA,Arrived,E55P ,-1800,-316,367,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL2234-1746753716-fa-371p,Houston Bush Int'ctl,2025-05-11 19:56:00+00:00,2025-05-11 20:30:56+00:00,UAL,Arrived / Gate Arrival,A319 ,-60,1020,1190,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL2234-1746753716-fa-371p,Houston Bush Int'ctl,2025-05-11 19:56:00+00:00,2025-05-11 20:30:56+00:00,UAL,Arrived / Gate Arrival,A319 ,-60,1020,1190,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL2234-1746753716-fa-371p,Houston Bush Int'ctl,2025-05-11 19:56:00+00:00,2025-05-11 20:30:56+00:00,UAL,Arrived / Gate Arrival,A319 ,-60,1020,1190,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL2234-1746753716-fa-371p,Houston Bush Int'ctl,2025-05-11 19:56:00+00:00,2025-05-11 20:30:56+00:00,UAL,Arrived / Gate Arrival,A319 ,-60,1020,1190,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL326-1746777866-airline-1545p,Tampa Intl,2025-05-11 20:13:00+00:00,2025-05-11 20:32:13+00:00,UAL,Arrived / Delayed,B739 ,120,1860,813,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL326-1746777866-airline-1545p,Tampa Intl,2025-05-11 20:13:00+00:00,2025-05-11 20:32:13+00:00,UAL,Arrived / Delayed,B739 ,120,1860,813,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
UAL326-1746777866-airline-1545p,Tampa Intl,2025-05-11 20:13:00+00:00,2025-05-11 20:32:13+00:00,UAL,Arrived / Delayed,B739 ,120,1860,813,2025-05-11 18:38:07+00:00,forecast,2025-05-11 18:00:00+00:00,,VRB03KT,variable,3.0,KT,unlimited,P6SM,,,,,broken,25000.0,2025-05-12 03:52:00+00:00,17.0,12.0,0.0,0.0,10.0,30.25,,72.0,25000.0,BKN250
